left_out_item_id,accuracy_change,G,C,D
sample_726,0.1470588235294118,0.2394957983193277,0.15183022361486964,0.2184873949579832
sample_736,0.1386554621848739,0.23109243697478993,0.1484831220623843,0.21008403361344538
sample_753,0.1470588235294118,0.2394957983193277,0.15058396239851873,0.2184873949579832
sample_754,0.1386554621848739,0.23109243697478993,0.1484831220623843,0.21008403361344538
sample_758,0.1470588235294118,0.2394957983193277,0.15058396239851873,0.2184873949579832
sample_764,0.1470588235294118,0.2394957983193277,0.15058396239851873,0.2184873949579832
sample_77,0.1428571428571428,0.23529411764705882,0.150156672838627,0.2184873949579832
sample_771,0.1428571428571428,0.2394957983193277,0.15377083036604466,0.2184873949579832
sample_774,0.1512605042016807,0.2394957983193277,0.1479846175758439,0.2184873949579832
sample_783,0.1512605042016807,0.2394957983193277,0.1479846175758439,0.2184873949579832
sample_79,0.1470588235294118,0.2394957983193277,0.15183022361486964,0.2184873949579832
sample_790,0.1554621848739497,0.2394957983193277,0.14538527275316904,0.21008403361344538
sample_798,0.1470588235294118,0.2394957983193277,0.15058396239851873,0.2184873949579832
sample_8,0.1470588235294118,0.2394957983193277,0.15058396239851873,0.2184873949579832
sample_88,0.1470588235294118,0.2394957983193277,0.15183022361486964,0.2184873949579832
sample_89,0.1386554621848739,0.23109243697478993,0.1484831220623843,0.21008403361344538
sample_9,0.1470588235294118,0.2394957983193277,0.15058396239851873,0.2184873949579832
sample_90,0.1512605042016807,0.2394957983193277,0.1479846175758439,0.2184873949579832
sample_91,0.1428571428571428,0.23529411764705882,0.150156672838627,0.2184873949579832
sample_98,0.1428571428571428,0.23529411764705882,0.150156672838627,0.2184873949579832
