item_id,condition,G,C,D,rescue,damage
sample_427,TEXTUAL_CAREFUL_REFERENCE,0.004166666666666667,0.0017857142857142854,0.0,0.004166666666666667,0.0
sample_433,TEXTUAL_CAREFUL_REFERENCE,0.004166666666666667,0.0017857142857142854,0.0,0.004166666666666667,0.0
sample_434,TEXTUAL_CAREFUL_REFERENCE,0.004166666666666667,0.0017857142857142854,0.0,0.004166666666666667,0.0
sample_441,TEXTUAL_CAREFUL_REFERENCE,0.008333333333333333,0.005987394957983193,0.008333333333333333,0.008333333333333333,0.0
sample_444,TEXTUAL_CAREFUL_REFERENCE,0.004166666666666667,0.0017857142857142854,0.0,0.004166666666666667,0.0
sample_446,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_447,TEXTUAL_CAREFUL_REFERENCE,0.004166666666666667,0.0017857142857142854,0.0,0.004166666666666667,0.0
sample_450,TEXTUAL_CAREFUL_REFERENCE,0.0,-0.002415966386554622,0.0,0.0,0.0
sample_451,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_453,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_46,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_463,TEXTUAL_CAREFUL_REFERENCE,0.008333333333333333,0.005987394957983193,0.008333333333333333,0.008333333333333333,0.0
sample_484,TEXTUAL_CAREFUL_REFERENCE,0.0,-0.002415966386554622,0.0,0.0,0.0
sample_49,TEXTUAL_CAREFUL_REFERENCE,0.0,-0.002415966386554622,0.0,0.0,0.0
sample_517,TEXTUAL_CAREFUL_REFERENCE,0.0,-0.002415966386554622,0.0,0.0,0.0
sample_526,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_55,TEXTUAL_CAREFUL_REFERENCE,0.008333333333333333,0.005987394957983193,0.008333333333333333,0.008333333333333333,0.0
sample_552,TEXTUAL_CAREFUL_REFERENCE,0.008333333333333333,0.005987394957983193,0.008333333333333333,0.008333333333333333,0.0
sample_557,TEXTUAL_CAREFUL_REFERENCE,0.0,-0.002415966386554622,0.0,0.0,0.0
sample_561,TEXTUAL_CAREFUL_REFERENCE,0.008333333333333333,0.005987394957983193,0.008333333333333333,0.008333333333333333,0.0
sample_565,TEXTUAL_CAREFUL_REFERENCE,0.0,-0.002415966386554622,0.0,0.0,0.0
sample_606,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_618,TEXTUAL_CAREFUL_REFERENCE,0.004166666666666667,0.0017857142857142854,0.0,0.004166666666666667,0.0
sample_620,TEXTUAL_CAREFUL_REFERENCE,0.0,-0.002415966386554622,0.0,0.0,0.0
sample_622,TEXTUAL_CAREFUL_REFERENCE,0.0,-0.002415966386554622,0.0,0.0,0.0
sample_631,TEXTUAL_CAREFUL_REFERENCE,0.0,-0.002415966386554622,0.0,0.0,0.0
sample_642,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_643,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_646,TEXTUAL_CAREFUL_REFERENCE,0.008333333333333333,0.005987394957983193,0.008333333333333333,0.008333333333333333,0.0
sample_647,TEXTUAL_CAREFUL_REFERENCE,0.008333333333333333,0.005987394957983193,0.008333333333333333,0.008333333333333333,0.0
sample_654,TEXTUAL_CAREFUL_REFERENCE,0.008333333333333333,0.005987394957983193,0.008333333333333333,0.008333333333333333,0.0
sample_657,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_678,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_709,TEXTUAL_CAREFUL_REFERENCE,0.008333333333333333,0.005987394957983193,0.008333333333333333,0.008333333333333333,0.0
sample_714,TEXTUAL_CAREFUL_REFERENCE,0.008333333333333333,0.005987394957983193,0.008333333333333333,0.008333333333333333,0.0
sample_721,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_726,TEXTUAL_CAREFUL_REFERENCE,0.0,-0.002415966386554622,0.0,0.0,0.0
sample_736,TEXTUAL_CAREFUL_REFERENCE,0.004166666666666667,0.0017857142857142854,0.0,0.004166666666666667,0.0
sample_753,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_754,TEXTUAL_CAREFUL_REFERENCE,0.004166666666666667,0.0017857142857142854,0.0,0.004166666666666667,0.0
sample_758,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_764,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_77,TEXTUAL_CAREFUL_REFERENCE,0.008333333333333333,0.005987394957983193,0.008333333333333333,0.008333333333333333,0.0
sample_771,TEXTUAL_CAREFUL_REFERENCE,0.0,-0.0011904761904761906,0.0,0.004166666666666667,0.0
sample_774,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_783,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_79,TEXTUAL_CAREFUL_REFERENCE,0.0,-0.002415966386554622,0.0,0.0,0.0
sample_790,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_798,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_8,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_88,TEXTUAL_CAREFUL_REFERENCE,0.0,-0.002415966386554622,0.0,0.0,0.0
sample_89,TEXTUAL_CAREFUL_REFERENCE,0.004166666666666667,0.0017857142857142854,0.0,0.004166666666666667,0.0
sample_9,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_90,TEXTUAL_CAREFUL_REFERENCE,0.0,0.0,0.0,0.0,0.0
sample_91,TEXTUAL_CAREFUL_REFERENCE,0.008333333333333333,0.005987394957983193,0.008333333333333333,0.008333333333333333,0.0
sample_98,TEXTUAL_CAREFUL_REFERENCE,0.008333333333333333,0.005987394957983193,0.008333333333333333,0.008333333333333333,0.0
sample_114,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_118,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.004166666666666667
sample_119,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_134,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_151,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_163,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_164,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_174,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_177,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_183,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_185,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_19,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_191,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_198,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_2,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.004166666666666667
sample_208,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333
sample_211,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_214,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_215,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.004166666666666667
sample_216,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_222,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333
sample_226,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333
sample_228,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_23,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_235,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333
sample_237,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_239,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_259,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_263,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.004166666666666667
sample_267,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_271,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.004166666666666667
sample_282,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_288,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_297,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_30,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_301,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_303,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_305,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_309,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_313,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_319,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_334,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.004166666666666667
sample_338,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_341,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.004166666666666667
sample_344,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_345,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333
sample_349,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_362,BEST_SINGLE_MEAN_PLUS,-0.004166666666666667,-0.004796918767507003,0.0,0.0,0.004166666666666667
sample_364,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_365,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_372,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_373,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_378,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_379,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_384,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_388,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_389,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_39,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_390,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_408,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_416,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_421,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_424,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_426,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_427,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_433,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_434,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_441,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_444,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_446,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_447,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_450,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_451,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_453,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_46,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_463,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_484,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_49,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_517,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_526,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_55,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_552,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_557,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_561,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_565,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_606,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.004166666666666667
sample_618,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_620,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_622,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_631,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_642,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_643,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_646,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_647,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_654,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_657,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_678,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_709,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_714,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_721,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_726,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_736,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_753,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_754,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_758,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_764,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_77,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_771,BEST_SINGLE_MEAN_PLUS,0.0,-0.0005952380952380953,0.0,0.004166666666666667,0.0
sample_774,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.004166666666666667
sample_783,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.004166666666666667
sample_79,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_790,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333
sample_798,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_8,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_88,BEST_SINGLE_MEAN_PLUS,0.0,-0.0012254901960784318,0.0,0.0,0.0
sample_89,BEST_SINGLE_MEAN_PLUS,0.008333333333333333,0.007177871148459383,0.008333333333333333,0.008333333333333333,0.0
sample_9,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.0
sample_90,BEST_SINGLE_MEAN_PLUS,0.0,0.0,0.0,0.0,0.004166666666666667
sample_91,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_98,BEST_SINGLE_MEAN_PLUS,0.004166666666666667,0.002976190476190476,0.0,0.004166666666666667,0.0
sample_114,GATE7_RANDOM_R0,0.0,-0.000420168067226891,0.0,0.0,0.0
sample_118,GATE7_RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_119,GATE7_RANDOM_R0,0.0,-0.000420168067226891,0.0,0.0,0.0
sample_134,GATE7_RANDOM_R0,0.0,-0.000420168067226891,0.0,0.0,0.0
sample_151,GATE7_RANDOM_R0,0.008333333333333333,0.007983193277310924,0.008333333333333333,0.008333333333333333,0.0
sample_163,GATE7_RANDOM_R0,0.0,-0.000420168067226891,0.0,0.0,0.0
sample_164,GATE7_RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_174,GATE7_RANDOM_R0,0.0,-0.000420168067226891,0.0,0.0,0.0
sample_177,GATE7_RANDOM_R0,0.0,-0.000420168067226891,0.0,0.0,0.0
sample_183,GATE7_RANDOM_R0,0.0,-0.000420168067226891,0.0,0.0,0.0
sample_185,GATE7_RANDOM_R0,0.0,-0.000420168067226891,0.0,0.0,0.0
sample_19,GATE7_RANDOM_R0,0.0,-0.000420168067226891,0.0,0.0,0.0
sample_191,GATE7_RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_198,GATE7_RANDOM_R0,0.0,-0.000420168067226891,0.0,0.0,0.0
sample_2,GATE7_RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_208,GATE7_RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_211,GATE7_RANDOM_R0,0.0,-0.000420168067226891,0.0,0.0,0.0
sample_214,GATE7_RANDOM_R0,0.0,-0.000420168067226891,0.0,0.0,0.0
sample_215,GATE7_RANDOM_R0,0.0,0.0,0.0,0.0,0.0
