item_id,condition,G,C,D,rescue,damage
sample_543,TEXTUAL_CAREFUL,0.0,-0.0028787878787878787,0.0,0.0,0.0
sample_557,TEXTUAL_CAREFUL,0.0,-0.0028787878787878787,0.0,0.0,0.0
sample_562,TEXTUAL_CAREFUL,0.01,0.007222222222222223,0.01,0.01,0.0
sample_566,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_567,TEXTUAL_CAREFUL,0.005,0.002171717171717172,0.0,0.005,0.0
sample_569,TEXTUAL_CAREFUL,0.005,0.002171717171717172,0.0,0.005,0.0
sample_573,TEXTUAL_CAREFUL,0.01,0.007222222222222223,0.01,0.01,0.0
sample_579,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_583,TEXTUAL_CAREFUL,0.0,-0.0028787878787878787,0.0,0.0,0.0
sample_599,TEXTUAL_CAREFUL,0.0,-0.0028787878787878787,0.0,0.0,0.0
sample_600,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_610,TEXTUAL_CAREFUL,0.0,-0.0028787878787878787,0.0,0.0,0.0
sample_614,TEXTUAL_CAREFUL,0.01,0.007222222222222223,0.01,0.01,0.0
sample_628,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_631,TEXTUAL_CAREFUL,0.005,0.002171717171717172,0.0,0.005,0.0
sample_664,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_667,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_672,TEXTUAL_CAREFUL,0.01,0.007222222222222223,0.01,0.01,0.0
sample_673,TEXTUAL_CAREFUL,0.01,0.007222222222222223,0.01,0.01,0.0
sample_675,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_676,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_682,TEXTUAL_CAREFUL,0.01,0.007222222222222223,0.01,0.01,0.0
sample_686,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_70,TEXTUAL_CAREFUL,0.0,-0.0028787878787878787,0.0,0.0,0.0
sample_703,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_704,TEXTUAL_CAREFUL,0.0,-0.0014141414141414141,0.0,0.005,0.0
sample_710,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_718,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_72,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_720,TEXTUAL_CAREFUL,0.005,0.002171717171717172,0.0,0.005,0.0
sample_732,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_736,TEXTUAL_CAREFUL,0.01,0.007222222222222223,0.01,0.01,0.0
sample_752,TEXTUAL_CAREFUL,0.01,0.007222222222222223,0.01,0.01,0.0
sample_766,TEXTUAL_CAREFUL,0.0,-0.0014141414141414141,0.0,0.005,0.0
sample_767,TEXTUAL_CAREFUL,0.0,-0.0014141414141414141,0.0,0.005,0.0
sample_768,TEXTUAL_CAREFUL,0.005,0.002171717171717172,0.0,0.005,0.0
sample_786,TEXTUAL_CAREFUL,0.01,0.007222222222222223,0.01,0.01,0.0
sample_790,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_798,TEXTUAL_CAREFUL,0.01,0.007222222222222223,0.01,0.01,0.0
sample_8,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_81,TEXTUAL_CAREFUL,0.005,0.002171717171717172,0.0,0.005,0.0
sample_87,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_90,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_96,TEXTUAL_CAREFUL,0.0,0.0,0.0,0.0,0.0
sample_111,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.005
sample_112,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_12,MEANINGFUL_SELECTED,0.01,0.008787878787878789,0.01,0.01,0.0
sample_135,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_159,MEANINGFUL_SELECTED,0.005,0.003737373737373738,0.0,0.005,0.0
sample_17,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_176,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_179,MEANINGFUL_SELECTED,0.0,0.0,0.01,0.0,0.01
sample_182,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_19,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_193,MEANINGFUL_SELECTED,0.005,0.003737373737373738,0.0,0.005,0.0
sample_198,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_218,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_220,MEANINGFUL_SELECTED,0.005,0.003737373737373738,0.0,0.005,0.0
sample_225,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_230,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_240,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_241,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.005
sample_252,MEANINGFUL_SELECTED,-0.0025,-0.0031565656565656565,-0.01,0.0025,0.0025
sample_259,MEANINGFUL_SELECTED,0.005,0.003737373737373738,0.0,0.005,0.0
sample_268,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_272,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_275,MEANINGFUL_SELECTED,0.01,0.008787878787878789,0.01,0.01,0.0
sample_277,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_278,MEANINGFUL_SELECTED,0.0,0.0,0.01,0.0,0.01
sample_291,MEANINGFUL_SELECTED,0.01,0.008787878787878789,0.01,0.01,0.0
sample_305,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_313,MEANINGFUL_SELECTED,0.01,0.008787878787878789,0.01,0.01,0.0
sample_318,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_323,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_325,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_332,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_336,MEANINGFUL_SELECTED,0.01,0.008787878787878789,0.01,0.01,0.0
sample_34,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_343,MEANINGFUL_SELECTED,-0.0025,-0.0031565656565656565,0.0,0.0025,0.0025
sample_351,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.005
sample_364,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_370,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_384,MEANINGFUL_SELECTED,0.0,0.0,0.01,0.0,0.01
sample_389,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_395,MEANINGFUL_SELECTED,0.01,0.008787878787878789,0.01,0.01,0.0
sample_4,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_420,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_422,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_423,MEANINGFUL_SELECTED,-0.0025,-0.0031565656565656565,0.0,0.0025,0.0025
sample_436,MEANINGFUL_SELECTED,0.005,0.003737373737373738,0.0,0.005,0.0
sample_437,MEANINGFUL_SELECTED,0.005,0.003737373737373738,0.0,0.005,0.0
sample_438,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_441,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.005
sample_489,MEANINGFUL_SELECTED,0.005,0.003737373737373738,0.0,0.005,0.0
sample_495,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_50,MEANINGFUL_SELECTED,-0.0025,-0.0031565656565656565,-0.01,0.0025,0.0025
sample_510,MEANINGFUL_SELECTED,0.0,-0.0006313131313131315,0.0,0.005,0.0
sample_513,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_516,MEANINGFUL_SELECTED,0.005,0.003737373737373738,0.0,0.005,0.0
sample_525,MEANINGFUL_SELECTED,-0.0025,-0.0031565656565656565,0.0,0.0025,0.0025
sample_543,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_557,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_562,MEANINGFUL_SELECTED,0.01,0.008787878787878789,0.01,0.01,0.0
sample_566,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_567,MEANINGFUL_SELECTED,0.01,0.008787878787878789,0.01,0.01,0.0
sample_569,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_573,MEANINGFUL_SELECTED,0.01,0.008787878787878789,0.01,0.01,0.0
sample_579,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.005
sample_583,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_599,MEANINGFUL_SELECTED,0.005,0.003737373737373738,0.0,0.005,0.0
sample_600,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_610,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_614,MEANINGFUL_SELECTED,0.005,0.003737373737373738,0.0,0.005,0.0
sample_628,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_631,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_664,MEANINGFUL_SELECTED,0.0,0.0,0.01,0.0,0.01
sample_667,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_672,MEANINGFUL_SELECTED,0.005,0.003737373737373738,0.0,0.005,0.0
sample_673,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_675,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_676,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_682,MEANINGFUL_SELECTED,0.005,0.003737373737373738,0.0,0.005,0.0
sample_686,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_70,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_703,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_704,MEANINGFUL_SELECTED,0.0,-0.0006313131313131315,0.0,0.005,0.0
sample_710,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_718,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_72,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_720,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_732,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_736,MEANINGFUL_SELECTED,0.01,0.008787878787878789,0.01,0.01,0.0
sample_752,MEANINGFUL_SELECTED,0.01,0.008787878787878789,0.01,0.01,0.0
sample_766,MEANINGFUL_SELECTED,0.0,-0.0006313131313131315,0.0,0.005,0.0
sample_767,MEANINGFUL_SELECTED,-0.0025,-0.0031565656565656565,0.0,0.0025,0.0025
sample_768,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_786,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_790,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_798,MEANINGFUL_SELECTED,0.01,0.008787878787878789,0.01,0.01,0.0
sample_8,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_81,MEANINGFUL_SELECTED,0.0,-0.001313131313131313,0.0,0.0,0.0
sample_87,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_90,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_96,MEANINGFUL_SELECTED,0.0,0.0,0.0,0.0,0.0
sample_111,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_112,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_12,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_135,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_159,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_17,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_176,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_179,RANDOM_R0,0.0,0.0,0.01,0.0,0.01
sample_182,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_19,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_193,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_198,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_218,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_220,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_225,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_230,RANDOM_R0,0.01,0.009646464646464646,0.01,0.01,0.0
sample_240,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_241,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_252,RANDOM_R0,-0.005,-0.005252525252525252,0.0,0.0,0.005
sample_259,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_268,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_272,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_275,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_277,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_278,RANDOM_R0,0.0,0.0,0.01,0.0,0.01
sample_291,RANDOM_R0,0.005,0.004595959595959596,0.0,0.005,0.0
sample_305,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_313,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_318,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_323,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_325,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_332,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_336,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_34,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_343,RANDOM_R0,-0.0025,-0.0027272727272727275,-0.01,0.0025,0.0025
sample_351,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_364,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_370,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_384,RANDOM_R0,0.0,0.0,0.01,0.0,0.01
sample_389,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_395,RANDOM_R0,0.01,0.009646464646464646,0.01,0.01,0.0
sample_4,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_420,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_422,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_423,RANDOM_R0,0.0,-0.00020202020202020202,0.0,0.005,0.0
sample_436,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_437,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_438,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_441,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_489,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_495,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_50,RANDOM_R0,-0.0025,-0.0027272727272727275,-0.01,0.0025,0.0025
sample_510,RANDOM_R0,0.0,-0.00020202020202020202,0.0,0.005,0.0
sample_513,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_516,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_525,RANDOM_R0,-0.0025,-0.0027272727272727275,0.0,0.0025,0.0025
sample_543,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_557,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_562,RANDOM_R0,0.005,0.004595959595959596,0.0,0.005,0.0
sample_566,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_567,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_569,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_573,RANDOM_R0,0.005,0.004595959595959596,0.0,0.005,0.0
sample_579,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_583,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_599,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_600,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_610,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_614,RANDOM_R0,0.005,0.004595959595959596,0.0,0.005,0.0
sample_628,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_631,RANDOM_R0,0.005,0.004595959595959596,0.0,0.005,0.0
sample_664,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_667,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_672,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_673,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_675,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_676,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_682,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_686,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_70,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_703,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_704,RANDOM_R0,0.0,-0.00020202020202020202,0.0,0.005,0.0
sample_710,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_718,RANDOM_R0,0.0,0.0,0.0,0.0,0.005
sample_72,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_720,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_732,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_736,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_752,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_766,RANDOM_R0,0.0,-0.00020202020202020202,0.0,0.005,0.0
sample_767,RANDOM_R0,0.0,-0.00020202020202020202,0.0,0.005,0.0
sample_768,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_786,RANDOM_R0,0.005,0.004595959595959596,0.0,0.005,0.0
sample_790,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_798,RANDOM_R0,0.01,0.009646464646464646,0.01,0.01,0.0
sample_8,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_81,RANDOM_R0,0.0,-0.000454545454545454,0.0,0.0,0.0
sample_87,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_90,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_96,RANDOM_R0,0.0,0.0,0.0,0.0,0.0
sample_111,RANDOM_R1,0.0,0.0,0.0,0.0,0.0
sample_112,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_12,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_135,RANDOM_R1,0.0,0.0,0.0,0.0,0.0
sample_159,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_17,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_176,RANDOM_R1,0.0,0.0,0.0,0.0,0.0
sample_179,RANDOM_R1,0.0,0.0,0.01,0.0,0.01
sample_182,RANDOM_R1,0.0,0.0,0.0,0.0,0.0
sample_19,RANDOM_R1,0.005,0.004242424242424243,0.0,0.005,0.0
sample_193,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_198,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_218,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_220,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_225,RANDOM_R1,0.0,0.0,0.0,0.0,0.0
sample_230,RANDOM_R1,0.01,0.009292929292929294,0.01,0.01,0.0
sample_240,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_241,RANDOM_R1,0.0,0.0,0.0,0.0,0.005
sample_252,RANDOM_R1,-0.0025,-0.002904040404040404,-0.01,0.0025,0.0025
sample_259,RANDOM_R1,0.01,0.009292929292929294,0.01,0.01,0.0
sample_268,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_272,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_275,RANDOM_R1,0.005,0.004242424242424243,0.0,0.005,0.0
sample_277,RANDOM_R1,0.0,0.0,0.0,0.0,0.0
sample_278,RANDOM_R1,0.0,0.0,0.01,0.0,0.01
sample_291,RANDOM_R1,0.01,0.009292929292929294,0.01,0.01,0.0
sample_305,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_313,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_318,RANDOM_R1,0.0,0.0,0.0,0.0,0.0
sample_323,RANDOM_R1,0.0,0.0,0.0,0.0,0.0
sample_325,RANDOM_R1,0.0,0.0,0.0,0.0,0.0
sample_332,RANDOM_R1,0.0,0.0,0.0,0.0,0.0
sample_336,RANDOM_R1,0.005,0.004242424242424243,0.0,0.005,0.0
sample_34,RANDOM_R1,0.0,0.0,0.0,0.0,0.0
sample_343,RANDOM_R1,0.0,-0.00037878787878787906,0.0,0.005,0.0
sample_351,RANDOM_R1,0.0,0.0,0.0,0.0,0.0
sample_364,RANDOM_R1,0.0,-0.0008080808080808081,0.0,0.0,0.0
sample_370,RANDOM_R1,0.0,0.0,0.0,0.0,0.0
